country code,postal code,place,state,statecode,province_or_county,province_or_countycode,community,communitycode,latitude,longitude,accuracy,Country,Continent
AR,1706,DOMINGO FAUSTINO SARMIENTO,Buenos Aires,B,,,,,-34.6333,-58.6,3,Argentina,South America
AR,1708,MORON,Buenos Aires,B,,,,,-34.6425,-58.6181,4,Argentina,South America
AR,1708,BARRIO AVIACION,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1708,MORON ESTAFETA No.6,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1708,MORON ESTAFETA No.5,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1708,MORON ESTAFETA No.4,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1708,MORON ESTAFETA No.3,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1708,MORON ESTAFETA No.2,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1708,MORON ESTAFETA No.1,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
"AR,1708,""BARRIO SAN JOSE (MORON, PDO.MORON)"",Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America"
AR,1708,BARRIO SAN FRANCISCO,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1708,BARRIO PARQUE PELUFFO,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1708,BARRIO LA CABAÑA,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1708,BARRIO DE LA MERCED,Buenos Aires,B,,,,,-34.6425,-58.6181,3,Argentina,South America
AR,1712,CASTELAR,Buenos Aires,B,,,,,-34.6667,-58.6667,4,Argentina,South America
AR,1714,ITUZAINGO ESTAFETA No.3,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
AR,1714,ITUZAINGO,Buenos Aires,B,,,,,-34.6667,-58.6667,4,Argentina,South America
AR,1714,ITUZAINGO ESTAFETA No.4,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
AR,1714,BARRIO MARINA,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
AR,1714,ITUZAINGO ESTAFETA No.5,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
"AR,1714,""BARRIO AERONAUTICO (ITUZAINGO, PDO. MORON)"",Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America"
AR,1714,ITUZAINGO ESTAFETA No.2,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
AR,1714,BARRIO PINTEMAR,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
AR,1714,BARRIO VILLA ALBERDI,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
AR,1714,ITUZAINGO ESTAFETA No.1,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
AR,1714,MERLO GOMEZ,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
AR,1714,ITUZAINGO ESTAFETA No.7,Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America
"AR,1714,""BARRIO SAN JUAN (ITUZAINGO, PDO.MORON)"",Buenos Aires,B,,,,,-34.6667,-58.6667,3,Argentina,South America"
AR,1716,LIBERTAD,Buenos Aires,B,,,,,-34.7,-58.6833,4,Argentina,South America
"AR,1716,""BARRIO NUEVO (LIBERTAD, PDO. MERLO)"",Buenos Aires,B,,,,,-34.7,-58.6833,3,Argentina,South America"
AR,1716,LIBERTAD ESTAFETA No.2,Buenos Aires,B,,,,,-34.7,-58.6833,3,Argentina,South America
AR,1716,LOS PARAISOS,Buenos Aires,B,,,,,-34.7,-58.6833,3,Argentina,South America
AR,1718,SAN ANTONIO DE PADUA,Buenos Aires,B,,,,,-34.6667,-58.7,4,Argentina,South America
AR,1722,MERLO,Buenos Aires,B,,,,,-34.67,-58.7528,4,Argentina,South America
AR,1722,MERLO ESTAFETA No.3,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,MERLO ESTAFETA No.4,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,PARQUE SAN MARTIN (PDO. MERLO),Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,AERODROMO ALBATROS,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,LOMA FLORIDA,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,MERLO ESTAFETA No.1,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,MERLO ESTAFETA No.2,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,MERLO ESTAFETA No.5,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,BARRIO EL PERICON,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,LOMA GRANDE,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,BARRIO LOS VASCOS,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1722,BARRIO PARQUE SAN MARTIN,Buenos Aires,B,,,,,-34.67,-58.7528,3,Argentina,South America
AR,1723,RUTA 200 KILOMETRO 38,Buenos Aires,B,,,,,-34.7261,-58.7908,3,Argentina,South America
AR,1723,MARIANO ACOSTA,Buenos Aires,B,,,,,-34.7261,-58.7908,4,Argentina,South America
AR,1723,AGUSTIN FERRARI,Buenos Aires,B,,,,,-34.7261,-58.7908,3,Argentina,South America
"AR,1723,""KILOMETRO 38 (APEADERO FCGB.,MARIANO ACOSTA, PDO.MERLO)"",Buenos Aires,B,,,,,-34.7261,-58.7908,3,Argentina,South America"
"AR,1723,""BARRIO SANTA ISABEL (MARIANO ACOSTA, PDO.MERLO)"",Buenos Aires,B,,,,,-34.7261,-58.7908,3,Argentina,South America"
AR,1727,COLONIA NACIONAL DE MENORES,Buenos Aires,B,,,,,-34.85,-58.85,4,Argentina,South America
AR,1727,MARCOS PAZ,Buenos Aires,B,,,,,-34.7817,-58.8458,4,Argentina,South America
AR,1727,ELIAS ROMERO,Buenos Aires,B,,,,,-34.7667,-58.8667,4,Argentina,South America
AR,1727,HOGAR RICARDO GUTIERREZ,Buenos Aires,B,,,,,-34.85,-58.85,4,Argentina,South America
"AR,1727,""KILOMETRO 45 (APEADERO FCGB., MARCOS PAZ, PDO. MARCOS PAZ)"",Buenos Aires,B,,,,,-34.8197,-58.8525,3,Argentina,South America"
AR,1727,COLONIA HOGAR RICARDO GUTIERREZ,Buenos Aires,B,,,,,-34.85,-58.85,4,Argentina,South America
AR,1727,KILOMETRO 53 (PARADA FCGB.),Buenos Aires,B,,,,,-34.8197,-58.8525,3,Argentina,South America
AR,1741,LOZANO,Buenos Aires,B,,,,,-34.85,-59.05,4,Argentina,South America
AR,1741,ENRIQUE FYNN,Buenos Aires,B,,,,,-34.8333,-59.1333,4,Argentina,South America
AR,1741,LAS HERAS,Buenos Aires,B,,,,,-34.9297,-58.9531,4,Argentina,South America
AR,1741,SPERATTI,Buenos Aires,B,,,,,-34.8857,-59.0224,3,Argentina,South America
AR,1741,GENERAL LAS HERAS,Buenos Aires,B,,,,,-34.9297,-58.9531,4,Argentina,South America
AR,1741,KILOMETRO 79 (APEADERO FCGB.),Buenos Aires,B,,,,,-34.8857,-59.0224,3,Argentina,South America
AR,1742,PASO DEL REY,Buenos Aires,B,,,,,-34.65,-58.7667,4,Argentina,South America
AR,1742,PASO DEL REY ESTAFETA Nº1,Buenos Aires,B,,,,,-34.65,-58.7667,3,Argentina,South America
AR,1742,BARRIO ARCO IRIS,Buenos Aires,B,,,,,-34.65,-58.7667,3,Argentina,South America
AR,1742,BARRIO LA RECONQUISTA,Buenos Aires,B,,,,,-34.65,-58.7667,3,Argentina,South America
AR,1744,MORENO,Buenos Aires,B,,,,,-34.4633,-58.9292,4,Argentina,South America
AR,1744,LOMAS DE SAN JOSE,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,BARRIO LAS ROSAS,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.3,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MI BARRIO,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.4,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,LA REJA,Buenos Aires,B,,,,,-34.6333,-58.8,4,Argentina,South America
AR,1744,MORENO ESTAFETA No.9,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.10,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,PARQUE GAONA,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,BARRIO VILLA ANITA,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.8,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.11,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,LA PERLITA,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,LOMAS DE YARAVI,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,BARRIO JARDINES DE MORENO,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,LA SALADA,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,BARRIO JOSE A. CORTEJARENA,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.2,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,BARRIO LOS CUATRO VIENTOS,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,LOMAS DE CASASCO,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,BARRIO LOS LIMONES,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,BARRIO PARQUE SAMBRIZZI,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
"AR,1744,""LA PORTEÑA (MORENO, PDO. MORENO)"",Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America"
AR,1744,RIO ALEGRE DE CASCALLARES,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.7,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.6,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.5,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,MORENO ESTAFETA No.1,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,LOAS DE CASASCO,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
"AR,1744,""BARRIO SAN JOSE (MORENO, PDO.MORENO)"",Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America"
AR,1744,BARRIO LA VICTORIA,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1744,BALNEARIO CASCALLARES,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
"AR,1744,""BARRIO LA PORTEÑA (MORENO, PDO. MORENO)"",Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America"
AR,1744,BARRIO CASCALLARES,Buenos Aires,B,,,,,-34.5483,-58.8646,3,Argentina,South America
AR,1748,GENERAL RODRIGUEZ,Buenos Aires,B,,,,,-34.6181,-58.9564,4,Argentina,South America
AR,1748,LA FRATERNIDAD,Buenos Aires,B,,,,,-34.6181,-58.9564,3,Argentina,South America
AR,1748,EL GRANADERO,Buenos Aires,B,,,,,-34.6181,-58.9564,3,Argentina,South America
AR,1748,HOSPITAL VICENTE LOPEZ Y PLANES,Buenos Aires,B,,,,,-34.6181,-58.9564,3,Argentina,South America
"AR,1748,""PUEBLO NUEVO (GRAL. RODRIGUEZ, PDO. GRAL. RODRIGUEZ)"",Buenos Aires,B,,,,,-34.6181,-58.9564,3,Argentina,South America"
AR,1754,SAN JUSTO,Buenos Aires,B,,,,,-34.6831,-58.5519,4,Argentina,South America
AR,1755,LA CALABRIA,Buenos Aires,B,,,,,-34.7167,-58.6167,3,Argentina,South America
AR,1755,RAFAEL CASTILLO,Buenos Aires,B,,,,,-34.7167,-58.6167,4,Argentina,South America
AR,1755,LA ROSA,Buenos Aires,B,,,,,-34.7167,-58.6167,3,Argentina,South America
AR,1755,EL PINAR,Buenos Aires,B,,,,,-34.7167,-58.6167,3,Argentina,South America
AR,1755,RAFAEL CASTILLO ESTAFETA Nº2,Buenos Aires,B,,,,,-34.7167,-58.6167,3,Argentina,South America
AR,1755,RAFAEL CASTILLO ESTAFETA Nº1,Buenos Aires,B,,,,,-34.7167,-58.6167,3,Argentina,South America
AR,1757,LAFERRERE,Buenos Aires,B,,,,,-34.75,-58.5833,4,Argentina,South America
AR,1757,LAFERRERE ESTAFETA No.2,Buenos Aires,B,,,,,-34.75,-58.5833,3,Argentina,South America
AR,1757,BARRIO ALTOS DE LAFERRERE,Buenos Aires,B,,,,,-34.75,-58.5833,3,Argentina,South America
"AR,1757,""BARRIO SAN PEDRO (LAFERRERE, PDO.LA MATANZA)"",Buenos Aires,B,,,,,-34.75,-58.5833,3,Argentina,South America"
"AR,1757,""BARRIO JORGE NEWBERY (LAFERRERE, PDO. LA MATANZA)"",Buenos Aires,B,,,,,-34.75,-58.5833,3,Argentina,South America"
AR,1757,LAFERRERE ESTAFETA No.1,Buenos Aires,B,,,,,-34.75,-58.5833,3,Argentina,South America
AR,1757,LAFERRERE ESTAFETA No.4,Buenos Aires,B,,,,,-34.75,-58.5833,3,Argentina,South America
AR,1757,LAFERRERE ESTAFETA No.3,Buenos Aires,B,,,,,-34.75,-58.5833,3,Argentina,South America
AR,1763,PUENTE EZCURRA,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,COLONIA PONTEVEDRA,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,BARRIO IGNACIO ARIETA,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
"AR,1763,""PARQUE SAN MARTIN (VIRREY DEL PINO, PDO. LA MATANZA)"",Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America"
AR,1763,MERCEDES BENZ,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,GONZALEZ CATAN ESTAFETA No.6,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
"AR,1763,""BARRIO EL SOL (PUENTE EZCURRA, PDO. LA MATANZA)"",Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America"
AR,1763,BARRIO LA ELVIRA,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,BARRIO ORO VERDE,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
"AR,1763,""BARRIO SAN IGNACIO (VIRREY DEL PINO, PDO. LA MATANZA)"",Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America"
AR,1763,BARRIO SAN MARIANO,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,BARRIO SOFIA BOZAN,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,COLONIA LAS MERCEDES,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,RUTA 3 KILOMETRO 33 AL 38,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
"AR,1763,""RUTA 3 KILOMETRO 38,100 AL 47"",Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America"
AR,1763,BARRIO SANTA AMELIA,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,BARRIO LA FORESTA,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,BARRIO LA MERCEDES,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,BARRIO LA RECOLETA,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,BARRIO LELOIR DE QUIROGA,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
"AR,1763,""BARRIO SAN PEDRO (PUENTE EZCURRA, PDO.LA MATANZA)"",Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America"
AR,1763,BARRIO APOLO,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,BARRIO COLONIA SAN LORENZO,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1763,BARRIO ESPERANZA,Buenos Aires,B,,,,,-34.7172,-58.6094,1,Argentina,South America
AR,1765,ISIDRO CASANOVA,Buenos Aires,B,,,,,-34.7,-58.5833,4,Argentina,South America
AR,1765,BARRIO SAN MIGUEL,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1765,BARRIO EL MANZANAR,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1765,ISIDRO CASANOVA ESTAFETA No.5,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1765,ISIDRO CASANOVA ESTAFETA No.2,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1765,ISIDRO CASANOVA ESTAFETA No.3,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
"AR,1765,""BARRIO SAN JOSE (ISIDRO CASANOVA, PDO.LA MATANZA)"",Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America"
AR,1765,ISIDRO CASANOVA ESTAFETA No.4,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
"AR,1765,""BARRIO SAN CAYETANO (ISIDRO CASANOVA, PDO. LA MATANZA)"",Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America"
AR,1765,BARRIO EL ATALAYA,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1765,ISIDRO CASANOVA ESTAFETA No.6,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
"AR,1765,""BARRIO SAN JUAN (ISIDRO CASANOVA, PDO.LA MATANZA)"",Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America"
AR,1765,BARRIO SAN CARLOS,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1765,BARRIO MARCONI,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1765,BARRIO LOS CEDROS,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1765,BARRIO LA UNION,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1765,BARRIO LA FRAGATA,Buenos Aires,B,,,,,-34.7,-58.5833,3,Argentina,South America
AR,1766,TABLADA,Buenos Aires,B,,,,,-34.7,-58.5333,4,Argentina,South America
"AR,1766,""BARRIO ALMAFUERTE (TABLADA, PDO. LA MATANZA)"",Buenos Aires,B,,,,,-34.7,-58.5333,3,Argentina,South America"
AR,1766,TABLADA ESTAFETA Nº2,Buenos Aires,B,,,,,-34.7,-58.5333,3,Argentina,South America
AR,1770,ALDO BONZI,Buenos Aires,B,,,,,-34.7,-58.5167,4,Argentina,South America
AR,1770,TAPIALES,Buenos Aires,B,,,,,-34.7,-58.5167,4,Argentina,South America
AR,1804,CANNING,Buenos Aires,B,,,,,-34.8769,-58.5206,4,Argentina,South America
AR,1804,EZEIZA,Buenos Aires,B,,,,,-34.8381,-58.5172,4,Argentina,South America
AR,1804,BARRIO A.T.E.,Buenos Aires,B,,,,,-34.8575,-58.5189,3,Argentina,South America
"AR,1804,""BARRIO SAN IGNACIO (EZEIZA ESTAFETA No.6, PDO. E.ECHEVERRIA"",Buenos Aires,B,,,,,-34.8575,-58.5189,3,Argentina,South America"
AR,1804,EZEIZA ESTAFETA No.1,Buenos Aires,B,,,,,-34.8575,-58.5189,3,Argentina,South America
AR,1804,EZEIZA ESTAFETA No.4,Buenos Aires,B,,,,,-34.8575,-58.5189,3,Argentina,South America
AR,1804,EZEIZA ESTAFETA No.2,Buenos Aires,B,,,,,-34.8575,-58.5189,3,Argentina,South America
AR,1804,BARRIO SOL DE ORO,Buenos Aires,B,,,,,-34.8575,-58.5189,3,Argentina,South America
"AR,1804,""RUTA 205 KILOMETRO 32,500"",Buenos Aires,B,,,,,-34.8575,-58.5189,3,Argentina,South America"
AR,1804,EZEIZA ESTAFETA No.3,Buenos Aires,B,,,,,-34.8575,-58.5189,3,Argentina,South America
AR,1804,BARRIO PROGRESO,Buenos Aires,B,,,,,-34.8575,-58.5189,3,Argentina,South America
AR,1806,ALTOS DE TRISTAN SUAREZ,Buenos Aires,B,,,,,-34.8428,-58.5044,1,Argentina,South America
AR,1806,BARRIO LUJAN,Buenos Aires,B,,,,,-34.8428,-58.5044,1,Argentina,South America
"AR,1806,""BARRIO SANTA MARTA (TRISTAN SUAREZ, PDO.E. ECHEVERRIA)"",Buenos Aires,B,,,,,-34.8428,-58.5044,1,Argentina,South America"
"AR,1806,""BARRIO LA PORTEÑA (TRISTAN SUAREZ, PDO. ESTEBAN ECHEVERRIA)"",Buenos Aires,B,,,,,-34.8428,-58.5044,1,Argentina,South America"
AR,1806,BARRIO DEL PLATA,Buenos Aires,B,,,,,-34.8428,-58.5044,1,Argentina,South America
AR,1806,BARRIO ALTOS DE TRISTAN SUAREZ,Buenos Aires,B,,,,,-34.8428,-58.5044,1,Argentina,South America
"AR,1806,""BARRIO VISTA ALEGRE (TRISTAN SUAREZ, PDO. E. ECHEVERRIA)"",Buenos Aires,B,,,,,-34.8428,-58.5044,1,Argentina,South America"
AR,1814,LA NORIA,Buenos Aires,B,,,,,-35.1667,-58.8,4,Argentina,South America
AR,1814,CAÑUELAS,Buenos Aires,B,,,,,-35.0469,-58.7497,4,Argentina,South America
AR,1814,KILOMETRO 59 (APEADERO FCGR.),Buenos Aires,B,,,,,-35.1068,-58.7749,3,Argentina,South America
AR,1814,CAÑUELAS ESTAFETA No.1,Buenos Aires,B,,,,,-35.1068,-58.7749,3,Argentina,South America
AR,1814,BARRIO PRIMERO DE MAYO,Buenos Aires,B,,,,,-35.1068,-58.7749,3,Argentina,South America
AR,1814,LA GARITA,Buenos Aires,B,,,,,-35.1068,-58.7749,3,Argentina,South America
AR,1824,LANUS,Buenos Aires,B,,,,,-34.7153,-58.4078,4,Argentina,South America
AR,1824,LANUS ESTAFETA No.5,Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1824,LANUS ESTAFETA No.4,Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1824,LANUS ESTAFETA No.3,Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1824,LANUS ESTAFETA No.2,Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1824,GERLI (PDO. LANUS),Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1824,LANUS ESTAFETA No.10,Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1824,LANUS ESTAFETA No.1,Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1824,LANUS ESTAFETA No.9,Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1824,LANUS ESTAFETA No.7,Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1824,LANUS ESTAFETA No.8,Buenos Aires,B,,,,,-34.7153,-58.4078,3,Argentina,South America
AR,1826,REMEDIOS DE ESCALADA,Buenos Aires,B,,,,,-34.7333,-58.3833,4,Argentina,South America
AR,1826,REMEDIOS DE ESCALADA ESTAFETA Nº3,Buenos Aires,B,,,,,-34.7333,-58.3833,3,Argentina,South America
AR,1826,REMEDIOS DE ESCALADA ESTAFETA Nº4,Buenos Aires,B,,,,,-34.7333,-58.3833,3,Argentina,South America
AR,1826,LAS COLONIAS,Buenos Aires,B,,,,,-34.7333,-58.3833,3,Argentina,South America
AR,1826,REMEDIOS DE ESCALADA ESTAFETA Nº1,Buenos Aires,B,,,,,-34.7333,-58.3833,3,Argentina,South America
AR,1826,REMEDIOS DE ESCALADA ESTAFETA Nº2,Buenos Aires,B,,,,,-34.7333,-58.3833,3,Argentina,South America
AR,1826,BARRIO VILLA GENERAL BALCARCE,Buenos Aires,B,,,,,-34.7333,-58.3833,3,Argentina,South America
AR,1828,BANFIELD,Buenos Aires,B,,,,,-34.75,-58.4,4,Argentina,South America
"AR,1828,""BARRIO MARIANO MORENO (BANFIELD, PDO. LOMAS DE ZAMORA)"",Buenos Aires,B,,,,,-34.75,-58.4,3,Argentina,South America"
AR,1828,BARRIO PROVINCIAS UNIDAS,Buenos Aires,B,,,,,-34.75,-58.4,3,Argentina,South America
AR,1828,BARRIO PARQUE UNION Y FRATERNIDAD,Buenos Aires,B,,,,,-34.75,-58.4,3,Argentina,South America
AR,1828,BARRIO VILLA MAIPU,Buenos Aires,B,,,,,-34.75,-58.4,3,Argentina,South America
AR,1832,PARQUE MITRE,Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America
AR,1832,LOMAS DE ZAMORA,Buenos Aires,B,,,,,-34.7667,-58.4,4,Argentina,South America
AR,1832,LOMAS DE ZAMORA ESTAFETA No.3,Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America
"AR,1832,""KILOMETRO 34 (APEADERO FCDFS., SANTA MARTA, PDO.L.DE ZAMORA)"",Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America"
AR,1832,LOMAS DE ZAMORA ESTAFETA No.2,Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America
AR,1832,SANTA MARTA,Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America
AR,1832,LOMAS DE ZAMORA ESTEFETA No.4,Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America
AR,1832,LOMAS DE ZAMORA ESTAFETA No.6,Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America
AR,1832,LOMAS DE ZAMORA ESTAFETA No.5,Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America
AR,1832,LOMAS DE ZAMORA ESTAFETA No.1,Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America
AR,1832,BARRIO PARQUE BARON,Buenos Aires,B,,,,,-34.7667,-58.4,3,Argentina,South America
AR,1834,TEMPERLEY,Buenos Aires,B,,,,,-34.7833,-58.4,4,Argentina,South America
AR,1834,TEMPERLEY ESTAFETA Nº6,Buenos Aires,B,,,,,-34.7833,-58.4,3,Argentina,South America
"AR,1834,""BARRIO SAN JOSE (TEMPERLEY, PDOS.L.DE ZAMORA Y ALTE.BROWN)"",Buenos Aires,B,,,,,-34.7833,-58.4,3,Argentina,South America"
AR,1834,BARRIO SAN CRISTOBAL,Buenos Aires,B,,,,,-34.7833,-58.4,3,Argentina,South America
AR,1834,BARRIO VILLA LA PAZ,Buenos Aires,B,,,,,-34.7833,-58.4,3,Argentina,South America
